k,b_norm_griebel_innovation_mean,b_norm_radial_mean,b_norm_x_mean,b_norm_y_mean,b_norm_comp_mean,b_norm_overall_mean,d_norm_griebel_innovation_mean,d_norm_radial_mean,d_norm_x_mean,d_norm_y_mean,d_norm_comp_mean,d_norm_overall_mean,p_ok_griebel_innovation_mean,p_ok_radial_mean,p_ok_x_mean,p_ok_y_mean,p_ok_comp_mean,p_ok_overall_mean,u_griebel_innovation_mean,u_radial_mean,u_x_mean,u_y_mean,u_comp_mean,u_overall_mean,griebel_multinomial_dc_mean,griebel_multinomial_uncertainty_mean,griebel_multinomial_threshold_mean,dc_josang_history_mean,dc_norm_history_mean,nis_score_mean,nis_lower_band_mean,nis_upper_band_mean,rmse_mean
679,0.946,0.859379403,0.8602235118,0.8604549636,0.7381039203,0.79922855,0.054,0.140620597,0.1397764882,0.1395450364,0.2618960797,0.20077145,0.9462162162,0.8198891434,0.8435868929,0.8439031679,0.7118476953,0.7663068326,0.05405405405,0.1102740351,0.1094972329,0.1092467307,0.110171921,0.1100318645,0.08555932507,0.1043796411,0.2088574056,0.09521224015,0.1249738391,2.018760163,1.236433701,2.977568537,0.52330484
680,0.9457142857,0.8585143701,0.8605426198,0.8612014433,0.7390563091,0.7992982452,0.05428571429,0.1414856299,0.1394573802,0.1387985567,0.2609436909,0.2007017548,0.9459459459,0.8190497075,0.843869505,0.8445460136,0.7126415347,0.7663213321,0.05405405405,0.1106197523,0.1092973822,0.1096558097,0.1103490082,0.1102193995,0.08457459877,0.104484143,0.2088993027,0.09564747169,0.1256404164,2.005844681,1.236433701,2.977568537,0.5516116904
681,0.9465714286,0.857589766,0.8605728743,0.8605468805,0.7383943952,0.7985907869,0.05342857143,0.142410234,0.1394271257,0.1394531195,0.2616056048,0.2014092131,0.9467567568,0.8182888907,0.843917846,0.8439508344,0.7120359782,0.7657054647,0.05405405405,0.1103441754,0.1091110902,0.1100395335,0.1104501062,0.1101395522,0.08440247249,0.1046025018,0.2090695659,0.09638794711,0.1265390216,1.998101596,1.236433701,2.977568537,0.5404793945
682,0.9471428571,0.860143528,0.8606400923,0.8606711055,0.7385684719,0.7998867711,0.05285714286,0.139856472,0.1393599077,0.1393288945,0.2614315281,0.2001132289,0.9472972973,0.8206381883,0.8440111425,0.8440841214,0.7122433146,0.7669226249,0.05405405405,0.110086851,0.1089375058,0.1098111617,0.110244673,0.1099403037,0.08359842128,0.1047106679,0.2091638061,0.09473174152,0.1243183862,1.992508958,1.236433701,2.977568537,0.5277273741
683,0.9482857143,0.861578716,0.8609368092,0.8613008617,0.7393573947,0.8009341267,0.05171428571,0.138421284,0.1390631908,0.1386991383,0.2606426053,0.1990658733,0.9483783784,0.8219900224,0.8442924244,0.8446425785,0.7129680925,0.7679044742,0.05405405405,0.1098466894,0.1087758228,0.1095970332,0.1101016987,0.109771657,0.08233216684,0.1048566929,0.2092903086,0.09382508259,0.1230866329,1.982814765,1.236433701,2.977568537,0.5222847557
684,0.9488571429,0.8599026077,0.8599927357,0.86060412,0.7379619526,0.7993656326,0.05114285714,0.1400973923,0.1400072643,0.13939588,0.2620380474,0.2006343674,0.9489189189,0.8204357218,0.8434662216,0.8440304297,0.71177837,0.7665129067,0.05405405405,0.1102226792,0.1086252785,0.1093964104,0.1098235071,0.109778126,0.08293584134,0.1049916357,0.2094322152,0.09477832951,0.1244529385,1.989564362,1.236433701,2.977568537,0.5103557989
685,0.9485714286,0.8612847737,0.8601802397,0.8625410747,0.7398277037,0.8009558678,0.05142857143,0.1387152263,0.1398197603,0.1374589253,0.2601722963,0.1990441322,0.9486486486,0.821749258,0.8436464846,0.8457368541,0.7134249229,0.7679596181,0.05405405405,0.1099750158,0.1084851522,0.1092085753,0.1097748115,0.1096544602,0.08285328366,0.1051163609,0.2095767735,0.0938995597,0.1232632341,2.006030058,1.236433701,2.977568537,0.4951759678
686,0.948,0.8606209404,0.8602533432,0.8626914925,0.7401240055,0.8006760948,0.052,0.1393790596,0.1397466568,0.1373085075,0.2598759945,0.1993239052,0.9481081081,0.8212187293,0.8437283554,0.8459017252,0.7137160504,0.7677586912,0.05405405405,0.1097437205,0.1083547638,0.1090328317,0.1096315209,0.1094885229,0.08376370581,0.1052316621,0.2096811749,0.09443266377,0.1239094105,2.001488193,1.236433701,2.977568537,0.4842047522
687,0.9477142857,0.8614069393,0.8601938082,0.8624692122,0.7397970267,0.8008578603,0.05228571429,0.1385930607,0.1398061918,0.1375307878,0.2602029733,0.1991421397,0.9478378378,0.8219647498,0.8436834981,0.8457124798,0.7134722319,0.7679676069,0.05405405405,0.109527821,0.1082334725,0.1088685062,0.109463915,0.1093235243,0.08387462592,0.1053382684,0.2097596017,0.09399038637,0.1232713396,2.002718797,1.236433701,2.977568537,0.4772242129
688,0.9474285714,0.8615191879,0.8612494091,0.8633298881,0.7415388399,0.8018495462,0.05257142857,0.1384808121,0.1387505909,0.1366701119,0.2584611601,0.1981504538,0.9475675676,0.8219604417,0.8446424243,0.8464605499,0.7149662398,0.7687833399,0.05405405405,0.1099188443,0.1081206748,0.1093144602,0.1097414656,0.1095852956,0.08393457772,0.1054368502,0.2098809612,0.09377961797,0.1230801362,1.997438925,1.236433701,2.977568537,0.5028232172
689,0.948,0.8622818903,0.8608893328,0.8642990919,0.7420540217,0.8023590844,0.052,0.1377181097,0.1391106672,0.1357009081,0.2579459783,0.1976409156,0.9481081081,0.8226802314,0.8443260508,0.8473346962,0.7154391093,0.7692736007,0.05405405405,0.1096927938,0.1080158032,0.1091323273,0.1096262913,0.1094385525,0.08454726252,0.1055280238,0.2099736807,0.09336872504,0.1224733716,1.988941562,1.236433701,2.977568537,0.4921358281
690,0.9485714286,0.8596713377,0.8596980315,0.8655099648,0.7420315032,0.8011375829,0.05142857143,0.1403286623,0.1403019685,0.1344900352,0.2579684968,0.1988624171,0.9486486486,0.8202866682,0.8432667147,0.8484089503,0.7154420547,0.7681581349,0.05405405405,0.1100728253,0.1079183246,0.1089619126,0.1094874493,0.1095261378,0.08592063019,0.1056123567,0.2100013996,0.09496420062,0.1246769192,1.996163957,1.236433701,2.977568537,0.5018993919
691,0.9482857143,0.8594721227,0.8607035341,0.8676053904,0.7447077863,0.8023920828,0.05171428571,0.1405278773,0.1392964659,0.1323946096,0.2552922137,0.1976079172,0.9483783784,0.8201839787,0.8441764614,0.8502682583,0.7177995942,0.7692920832,0.05405405405,0.1098375419,0.1078277385,0.1088025639,0.1095339572,0.1094538848,0.08614258802,0.105690371,0.2100535171,0.09516315122,0.1248972504,2.004244291,1.236433701,2.977568537,0.5032385496
692,0.9491428571,0.8614879057,0.860733133,0.8676426498,0.7448178522,0.8034272186,0.05085714286,0.1385120943,0.139266867,0.1323573502,0.2551821478,0.1965727814,0.9491891892,0.822040602,0.8442129207,0.8503181446,0.7179226361,0.7702541975,0.05405405405,0.1096175503,0.1077435756,0.1086536525,0.1094146191,0.1093101598,0.08526380944,0.1057625481,0.2101220429,0.09386459917,0.1231506228,2.001046783,1.236433701,2.977568537,0.5259345825
693,0.9502857143,0.8609859217,0.8600014763,0.8673793756,0.7440262946,0.802738826,0.04971428571,0.1390140783,0.1399985237,0.1326206244,0.2559737054,0.197261174,0.9502702703,0.8214829739,0.8435741017,0.8500999592,0.7171999161,0.7695970355,0.05405405405,0.1100084778,0.1082654216,0.108514574,0.1095619895,0.1095250403,0.0846830798,0.1058293313,0.2101910752,0.0940803281,0.1235127872,2.009349733,1.236433701,2.977568537,0.5225369641
694,0.9505714286,0.8610491332,0.8610248531,0.868974621,0.7462742946,0.8038766665,0.04942857143,0.1389508668,0.1389751469,0.131025379,0.2537257054,0.1961233335,0.9505405405,0.8215836922,0.8444777221,0.851535869,0.7191857096,0.7706192815,0.05405405405,0.109777982,0.1081540545,0.1083847486,0.1095829849,0.1094521238,0.08476266924,0.1058911293,0.2102583073,0.09414253665,0.1235273168,2.003109947,1.236433701,2.977568537,0.5425626452
695,0.9508571429,0.8620641067,0.860421931,0.8707030617,0.7472227689,0.8048395319,0.04914285714,0.1379358933,0.139578069,0.1292969383,0.2527772311,0.1951604681,0.9508108108,0.8225384209,0.8439409609,0.8530794653,0.7200429165,0.7715046965,0.05405405405,0.1095624164,0.1080500483,0.1082636219,0.1095305013,0.1093462208,0.0840421783,0.1059483192,0.2103683957,0.09353679426,0.1226803709,2.005777824,1.236433701,2.977568537,0.5565092565
696,0.9494285714,0.863270458,0.8589412099,0.8706428132,0.7458750021,0.8046585334,0.05057142857,0.136729542,0.1410587901,0.1293571868,0.2541249979,0.1953414666,0.9494594595,0.8236606423,0.8426161155,0.8530378344,0.7188788452,0.7713904822,0.05405405405,0.1093609347,0.1079529627,0.1081506647,0.1093330415,0.1091680744,0.08341663586,0.1060012486,0.2103822552,0.092795178,0.1216588903,2.01574006,1.236433701,2.977568537,0.5369555041
697,0.9485714286,0.8633333728,0.8578580678,0.8709094506,0.7453036013,0.8043338901,0.05142857143,0.1366666272,0.1421419322,0.1290905494,0.2546963987,0.1956661099,0.9486486486,0.8237722671,0.8416647265,0.8532963304,0.7183839985,0.7711373051,0.05405405405,0.1091727238,0.1078623787,0.108045373,0.1091881544,0.1090181241,0.08391520281,0.1060502386,0.2104230628,0.09280981012,0.121641371,2.029287954,1.236433701,2.977568537,0.5188103069
698,0.9494285714,0.8625620106,0.8581674557,0.8686031397,0.7436983545,0.8032231172,0.05057142857,0.1374379894,0.1418325443,0.1313968603,0.2563016455,0.1967768828,0.9494594595,0.8231360285,0.8419383367,0.8512144612,0.7169444525,0.7701588766,0.05405405405,0.1089970039,0.1077778975,0.1085442696,0.1092736268,0.1089741415,0.08418006506,0.1060955854,0.2104366571,0.09338964516,0.1223654696,2.036171335,1.236433701,2.977568537,0.5216715443
699,0.95,0.8626328798,0.8579772692,0.8645314893,0.7404717851,0.8018627974,0.05,0.1373671202,0.1420227308,0.1354685107,0.2595282149,0.1981372026,0.95,0.8232303828,0.8417803396,0.8476445211,0.7140712037,0.7689413265,0.05405405405,0.108833029,0.1076991406,0.1096144225,0.1094952244,0.109013444,0.08391675972,0.1061375626,0.2104502514,0.09341755928,0.1223531027,2.034149643,1.236433701,2.977568537,0.525192776
700,0.9488571429,0.8613232972,0.8567744912,0.8651435785,0.7401300421,0.8011938173,0.05114285714,0.1386767028,0.1432255088,0.1348564215,0.2598699579,0.1988061827,0.9489189189,0.8221078961,0.8407829443,0.8481719427,0.7137604912,0.7683467631,0.05405405405,0.1086800873,0.1082257815,0.1094154522,0.1096071915,0.108999176,0.08436580172,0.1061764227,0.2104641109,0.0943569124,0.1235520602,2.033593018,1.236433701,2.977568537,0.519274571
701,0.9474285714,0.8611528129,0.8566569381,0.8659625517,0.7408152569,0.8013831454,0.05257142857,0.1388471871,0.1433430619,0.1340374483,0.2591847431,0.1986168546,0.9475675676,0.8219983298,0.8406785483,0.848914611,0.7143718247,0.7685387996,0.05405405405,0.1085375006,0.1081186557,0.1092288042,0.1094966422,0.1088919807,0.08445051131,0.1062123991,0.2105054326,0.09451639882,0.1237329199,2.01693148,1.236433701,2.977568537,0.5157403265
702,0.946,0.8631571378,0.8579529332,0.8659650718,0.741828834,0.802861251,0.054,0.1368428622,0.1420470668,0.1340349282,0.258171166,0.197138749,0.9462162162,0.8238196005,0.841825334,0.8489075737,0.7152848836,0.7698778977,0.05405405405,0.108404624,0.1080184082,0.1090538525,0.1094293973,0.1088069619,0.08439308836,0.1062457074,0.2105475582,0.09319909496,0.1219780874,2.039018762,1.236433701,2.977568537,0.5494632114
703,0.9437142857,0.8628143148,0.8586920209,0.867511378,0.7437684272,0.8036615215,0.05628571429,0.1371856852,0.1413079791,0.132488622,0.2562315728,0.1963384785,0.9440540541,0.823560152,0.8424826431,0.8502822524,0.7169969797,0.7706031838,0.05405405405,0.1082808455,0.1079246551,0.108889986,0.1094298124,0.108756755,0.0852183816,0.106276547,0.2105475582,0.09345623162,0.1222994252,2.032764666,1.236433701,2.977568537,0.5511981625
704,0.9417142857,0.8606048433,0.8581147389,0.8685778482,0.7441076905,0.8026299774,0.05828571429,0.1393951567,0.1418852611,0.1314221518,0.2558923095,0.1973700226,0.9421621622,0.8214772287,0.8419679285,0.8512280814,0.7173150484,0.7696601332,0.05405405405,0.1087656178,0.1078370273,0.1087366103,0.1093436501,0.1088858005,0.0858244473,0.106305102,0.2105616913,0.09477110477,0.1241399624,2.02030594,1.236433701,2.977568537,0.5291771459
705,0.9402857143,0.8600868129,0.8560809052,0.864665707,0.7389463262,0.7995638414,0.05971428571,0.1399131871,0.1439190948,0.135334293,0.2610536738,0.2004361586,0.9408108108,0.8210627695,0.8401474797,0.8477901512,0.7127810518,0.7669942811,0.05405405405,0.1086195675,0.1077551702,0.1091931825,0.1092123743,0.1088084385,0.08632905549,0.1063315426,0.2105896838,0.09516204242,0.1246274467,2.029626277,1.236433701,2.977568537,0.509600456
706,0.936,0.8584903674,0.8552219656,0.8621199349,0.7359300167,0.7973007739,0.064,0.1415096326,0.1447780344,0.1378800651,0.2640699833,0.2026992261,0.9367567568,0.8196848911,0.8393815014,0.8455002624,0.7100953695,0.7649958099,0.05405405405,0.108483143,0.1076787441,0.1096181198,0.1092228434,0.1087359591,0.08799089418,0.1063560264,0.2106318094,0.0962835058,0.1260735374,2.054221995,1.236433701,2.977568537,0.5338274977
707,0.9334285714,0.8575474472,0.8542314743,0.8601158473,0.7332789307,0.7954389349,0.06657142857,0.1424525528,0.1457685257,0.1398841527,0.2667210693,0.2045610651,0.9343243243,0.8188814345,0.8384977507,0.8436952465,0.7077875024,0.7633832978,0.05405405405,0.1083557755,0.1076074245,0.1094176577,0.1089159488,0.1085338722,0.09022655921,0.1063786988,0.2106600755,0.09696537382,0.1269406778,2.067399789,1.236433701,2.977568537,0.5329632041
708,0.9308571429,0.8549688181,0.8531553103,0.8593745949,0.7317012105,0.7932574588,0.06914285714,0.1450311819,0.1468446897,0.1406254051,0.2682987895,0.2067425412,0.9318918919,0.8166125363,0.8375299921,0.843029643,0.7064204914,0.7614810385,0.05405405405,0.1082369216,0.1075409016,0.1092297592,0.1086802796,0.108363719,0.09289389925,0.1063996946,0.2106877945,0.09876581582,0.1292690029,2.077277751,1.236433701,2.977568537,0.517906895
709,0.9291428571,0.853060205,0.8514768623,0.8580068379,0.7290845438,0.7907443138,0.07085714286,0.146939795,0.1485231377,0.1419931621,0.2709154562,0.2092556862,0.9302702703,0.8147846128,0.8360799666,0.8417976242,0.7041027404,0.7592238888,0.05405405405,0.1086790436,0.1080782563,0.1090537692,0.1086969323,0.1085664068,0.09374075874,0.1064191383,0.2107443267,0.0999264412,0.1308758654,2.061374452,1.236433701,2.977568537,0.530283729
710,0.928,0.8525265672,0.8497957211,0.8561588837,0.7260791342,0.7890963921,0.072,0.1474734328,0.1502042789,0.1438411163,0.2739208658,0.2109036079,0.9291891892,0.8143643444,0.834586626,0.8401650811,0.7014334467,0.7577713064,0.05405405405,0.108540359,0.1079817454,0.1094880432,0.1086899957,0.1084896654,0.09534923779,0.1064371451,0.210800859,0.1003101755,0.1313654761,2.048875763,1.236433701,2.977568537,0.5080392216
711,0.9262857143,0.8511472915,0.8500330634,0.8559920695,0.7261414882,0.7885038542,0.07371428571,0.1488527085,0.1499669366,0.1440079305,0.2738585118,0.2114961458,0.9275675676,0.8130465963,0.8347853856,0.8399949309,0.7014994214,0.7572050198,0.05405405405,0.1090018414,0.1078913608,0.109295293,0.1085432815,0.1085928991,0.09546531148,0.1064538216,0.2108291251,0.1010392095,0.1324524829,2.092136837,1.236433701,2.977568537,0.4981793415
712,0.9234285714,0.8500019621,0.8476215017,0.8547665057,0.7229246874,0.7861776459,0.07657142857,0.1499980379,0.1523784983,0.1452334943,0.2770753126,0.2138223541,0.9248648649,0.8120548596,0.8326235787,0.8388956163,0.698700229,0.7551903906,0.05405405405,0.108842463,0.107806771,0.109114766,0.1082022301,0.1083563732,0.09691692125,0.1064692664,0.2109139235,0.1018937148,0.1335239089,2.088094236,1.236433701,2.977568537,0.4759844585
713,0.9211428571,0.8478379178,0.845497217,0.8543173925,0.7206613784,0.7839082471,0.07885714286,0.1521620822,0.154502783,0.1456826075,0.2793386216,0.2160917529,0.9227027027,0.8101764617,0.8307334641,0.8384829,0.6967352909,0.7532179682,0.05405405405,0.1086931805,0.1077276553,0.1089458066,0.1079325838,0.1081604573,0.09772737863,0.1064835708,0.2109280565,0.1034029409,0.135476948,2.088138183,1.236433701,2.977568537,0.4851245934
714,0.92,0.8457313254,0.8419995642,0.8533316158,0.716887232,0.7810197544,0.08,0.1542686746,0.1580004358,0.1466683842,0.283112768,0.2189802456,0.9216216216,0.808327232,0.827706669,0.8376129147,0.6934120941,0.7506704333,0.05405405405,0.108553451,0.1082537369,0.108787779,0.1078746405,0.108067802,0.101719179,0.1070580953,0.2113309197,0.1048987616,0.1373960425,2.069518678,1.236433701,2.977568537,0.4769529582
715,0.9197142857,0.8451567123,0.8406845653,0.8491804448,0.7123683269,0.7788368149,0.08028571429,0.1548432877,0.1593154347,0.1508195552,0.2876316731,0.2211631851,0.9213513514,0.8078488602,0.826541517,0.83390257,0.6893074067,0.7486729366,0.05405405405,0.1084227488,0.1087446189,0.1097965121,0.1083666301,0.1082146395,0.1034303249,0.1070333679,0.2113076821,0.1053366871,0.1379397654,2.053421052,1.236433701,2.977568537,0.4401506985
716,0.9182857143,0.8416938339,0.8386398819,0.8425895278,0.7054500792,0.7737605383,0.08171428571,0.1583061661,0.1613601181,0.1574104722,0.2945499208,0.2262394617,0.92,0.8047922123,0.8247050593,0.8280832631,0.6832313694,0.7441913794,0.05405405405,0.1083005663,0.1086048687,0.1107372032,0.1081775898,0.1080638036,0.1063390267,0.1070093795,0.2112850325,0.1077411233,0.1410575046,2.045584579,1.236433701,2.977568537,0.4362211142
717,0.9162857143,0.840206666,0.8370919346,0.8397422657,0.7017070675,0.7710016494,0.08371428571,0.159793334,0.1629080654,0.1602577343,0.2982929325,0.2289983506,0.9181081081,0.8035006301,0.8232999536,0.8255545405,0.6799615338,0.7417899083,0.05405405405,0.1081864151,0.1084736895,0.1104640678,0.107729986,0.1078039315,0.1086257384,0.1069860898,0.2112770829,0.1087882304,0.1424061624,2.041403332,1.236433701,2.977568537,0.4487760174
718,0.9137142857,0.8348118171,0.8365830287,0.8336426766,0.6961958637,0.7658124538,0.08628571429,0.1651881829,0.1634169713,0.1663573234,0.3038041363,0.2341875462,0.9156756757,0.7985519027,0.8228413269,0.8201418728,0.6751003557,0.7371098903,0.05405405405,0.1092782341,0.1083506587,0.1108067621,0.1074722731,0.1080845506,0.1102231621,0.1069634626,0.2112555464,0.1118620812,0.1468089802,2.049410693,1.236433701,2.977568537,0.4962071638
719,0.9097142857,0.8304649958,0.8325750782,0.8340762756,0.6931068354,0.7620247853,0.09028571429,0.1695350042,0.1674249218,0.1659237244,0.3068931646,0.2379752147,0.9118918919,0.7947040922,0.8192584022,0.8204796994,0.6723427091,0.7337469266,0.05405405405,0.109101361,0.1088353941,0.1105274976,0.1073941269,0.1079758279,0.1132142249,0.1069414654,0.2112486696,0.1149127439,0.1507452273,2.042975466,1.236433701,2.977568537,0.5097300761
720,0.9097142857,0.8261402516,0.8268181628,0.8329662,0.687372802,0.7568635148,0.09028571429,0.1738597484,0.1731818372,0.1670338,0.312627198,0.2431364852,0.9118918919,0.7908810752,0.8141913426,0.819478831,0.6672718985,0.7291941817,0.05405405405,0.1092559465,0.1092886979,0.1102654793,0.1071194927,0.1078652106,0.1154769743,0.1069200688,0.2112281671,0.1176985917,0.1544909515,2.011564413,1.236433701,2.977568537,0.4766955096
721,0.9071428571,0.8188221725,0.8251233129,0.8287490904,0.6826613512,0.7510654956,0.09285714286,0.1811778275,0.1748766871,0.1712509096,0.3173386488,0.2489345044,0.9094594595,0.7842700882,0.8126976217,0.8157562171,0.6630894495,0.7239769782,0.05405405405,0.1102795973,0.1097123497,0.1106198778,0.1071543122,0.1083212361,0.1185334316,0.1068992459,0.2112081539,0.1220542964,0.1605901132,2.007509648,1.236433701,2.977568537,0.4784050179
722,0.9042857143,0.8147898535,0.8217512246,0.8255192315,0.67724612,0.7461757655,0.09571428571,0.1852101465,0.1782487754,0.1744807685,0.32275388,0.2538242345,0.9067567568,0.780583355,0.8097294475,0.8129683914,0.6582851828,0.7196056984,0.05405405405,0.1106377318,0.1101036221,0.1109507486,0.1071607134,0.1084922578,0.1225640231,0.1074419216,0.2116056086,0.1246703191,0.1640977791,2.016538757,1.236433701,2.977568537,0.5114337641
723,0.9025714286,0.8075658653,0.8210420405,0.8250718385,0.6763427659,0.7422396478,0.09742857143,0.1924341347,0.1789579595,0.1749281615,0.3236572341,0.2577603522,0.9051351351,0.7741404471,0.8090568971,0.8125452587,0.6574902305,0.7160901261,0.05405405405,0.1115715342,0.1098733321,0.1106600428,0.106823061,0.1086351558,0.1255017524,0.1073850536,0.2115774173,0.1289024687,0.1700737858,2.019916496,1.236433701,2.977568537,0.5082661527
724,0.9014285714,0.7962662181,0.8194667415,0.8169282106,0.668632847,0.7324431118,0.09857142857,0.2037337819,0.1805332585,0.1830717894,0.331367153,0.2675568882,0.9040540541,0.763840985,0.8076369176,0.8054539912,0.6506264583,0.7073019525,0.05405405405,0.1136001161,0.1096570528,0.1121869581,0.1069376961,0.1095555298,0.1300149207,0.1078916187,0.2119389831,0.1354307443,0.179358957,2.006678777,1.236433701,2.977568537,0.4807672294
725,0.8994285714,0.788594705,0.8169639565,0.8125079042,0.6630921238,0.725713387,0.1005714286,0.211405295,0.1830360435,0.1874920958,0.3369078762,0.274286613,0.9021621622,0.7568415479,0.8054041334,0.8015382898,0.6457045937,0.7012555885,0.05405405405,0.1149229657,0.1099951199,0.1124142618,0.1068069552,0.1100377961,0.1327225692,0.1078019446,0.2119037043,0.1399101151,0.1856969692,1.999124889,1.236433701,2.977568537,0.4675388167
726,0.8974285714,0.7810155461,0.8159398381,0.808935913,0.6591838692,0.7202497046,0.1025714286,0.2189844539,0.1840601619,0.191064087,0.3408161308,0.2797502954,0.9002702703,0.7498966189,0.8044626092,0.7983830011,0.6422507849,0.696301235,0.05405405405,0.1161555259,0.1097703872,0.1126265022,0.106562475,0.1103639317,0.1362500602,0.1082771051,0.2122445657,0.1444336529,0.1920256182,2.000709902,1.236433701,2.977568537,0.4876254185
727,0.8937142857,0.7748784067,0.8143347032,0.8065556471,0.6557877281,0.7150316726,0.1062857143,0.2251215933,0.1856652968,0.1934443529,0.3442122719,0.2849683274,0.8967567568,0.7443919474,0.8030183051,0.7961825086,0.6392610277,0.6916917396,0.05405405405,0.1161009117,0.109559545,0.1122243138,0.1060258923,0.1101063897,0.1396136271,0.1081573392,0.2121608139,0.1486977712,0.1975575967,2.00477712,1.236433701,2.977568537,0.4927844313
728,0.8917142857,0.7667819783,0.8105953216,0.7991674976,0.6467828913,0.7068880825,0.1082857143,0.2332180217,0.1894046784,0.2008325024,0.3532171087,0.2931119175,0.8948648649,0.7371423215,0.799686335,0.7896819425,0.6311915896,0.6843558229,0.05405405405,0.1172653563,0.1105603208,0.1136455532,0.1066302201,0.1108755211,0.1428969648,0.1080423666,0.212079085,0.1533935488,0.2042250004,1.983795628,1.236433701,2.977568537,0.4883847792
729,0.8905714286,0.7660467522,0.8009769904,0.7964870902,0.6371972101,0.7020197471,0.1094285714,0.2339532478,0.1990230096,0.2035129098,0.3628027899,0.2979802529,0.8937837838,0.7365176773,0.791206523,0.7872784016,0.6226039293,0.6799783495,0.05405405405,0.1165588835,0.1132968698,0.1137757182,0.1072732261,0.1109342907,0.149198237,0.1096157214,0.2132299791,0.1543649722,0.2052028809,1.986355483,1.236433701,2.977568537,0.4943790668
730,0.8888571429,0.759520829,0.7953608081,0.7934918525,0.6303019224,0.694708548,0.1111428571,0.240479171,0.2046391919,0.2065081475,0.3696980776,0.305291452,0.8921621622,0.7304190284,0.7862640158,0.7846460843,0.6164831994,0.6734124392,0.05405405405,0.1176881999,0.1134564311,0.1138958124,0.1069584545,0.1112415189,0.1537565869,0.1099613261,0.2134869971,0.158386592,0.2107368717,1.978566908,1.236433701,2.977568537,0.47039582
731,0.8874285714,0.7512664034,0.7924886546,0.7894506157,0.6250048053,0.6878177186,0.1125714286,0.2487335966,0.2075113454,0.2105493843,0.3749951947,0.3121822814,0.8908108108,0.7229562123,0.7836588547,0.7810735651,0.6117668011,0.6672407549,0.05405405405,0.1192038648,0.1130038974,0.1151475062,0.1068924256,0.1117844618,0.1571006484,0.1102776185,0.2137429909,0.1630391072,0.2174418553,1.991503065,1.236433701,2.977568537,0.4697061756
732,0.8848571429,0.7477774055,0.7848612837,0.7890876588,0.6193688728,0.6834941606,0.1151428571,0.2522225945,0.2151387163,0.2109123412,0.3806311272,0.3165058394,0.8883783784,0.7198506539,0.7772159805,0.7806974682,0.6067713235,0.6633829006,0.05405405405,0.1189651171,0.1149785056,0.1145771092,0.1070282254,0.1117535855,0.1617220115,0.1111286093,0.2143611538,0.1655793234,0.2206667875,1.978342779,1.236433701,2.977568537,0.4790462327
733,0.8817142857,0.7393757741,0.7803031981,0.7826088101,0.6108062345,0.6754131832,0.1182857143,0.2606242259,0.2196968019,0.2173911899,0.3891937655,0.3245868168,0.8854054054,0.7123309713,0.7731298618,0.7749941918,0.5991089968,0.6561218285,0.05405405405,0.1199384068,0.1156239145,0.1152412363,0.1070272742,0.1120262251,0.1671374836,0.1119167526,0.2149173504,0.1706205565,0.2276998253,1.975830484,1.236433701,2.977568537,0.4983865355
734,0.8791428571,0.7319242412,0.7765096929,0.7782110138,0.6048019096,0.6683228957,0.1208571429,0.2680757588,0.2234903071,0.2217889862,0.3951980904,0.3316771043,0.882972973,0.7056309158,0.7697348386,0.7712306076,0.5937409491,0.6497985133,0.05405405405,0.1205453372,0.1162229431,0.1156012058,0.1069858071,0.1123099666,0.1713187407,0.1126464048,0.2154726353,0.1753286659,0.2340964156,1.960836594,1.236433701,2.977568537,0.4775019685
735,0.8774285714,0.7201969594,0.76751228,0.7767382596,0.5971491427,0.6586830429,0.1225714286,0.2798030406,0.23248772,0.2232617404,0.4028508573,0.3413169571,0.8813513514,0.6951335699,0.7618972738,0.7698420387,0.5869298139,0.6411858173,0.05405405405,0.1228047779,0.1179828052,0.1149982533,0.1068189374,0.113031193,0.1760870557,0.1127548555,0.215565084,0.1817079418,0.2434640412,1.988042857,1.236433701,2.977568537,0.485747872
