k,b_norm_griebel_innovation_mean,b_norm_radial_mean,b_norm_x_mean,b_norm_y_mean,b_norm_comp_mean,b_norm_overall_mean,d_norm_griebel_innovation_mean,d_norm_radial_mean,d_norm_x_mean,d_norm_y_mean,d_norm_comp_mean,d_norm_overall_mean,p_ok_griebel_innovation_mean,p_ok_radial_mean,p_ok_x_mean,p_ok_y_mean,p_ok_comp_mean,p_ok_overall_mean,u_griebel_innovation_mean,u_radial_mean,u_x_mean,u_y_mean,u_comp_mean,u_overall_mean,griebel_multinomial_dc_mean,griebel_multinomial_uncertainty_mean,griebel_multinomial_threshold_mean,dc_josang_history_mean,dc_norm_history_mean,nis_score_mean,nis_lower_band_mean,nis_upper_band_mean,rmse_mean
1140,0.9531428571,0.8662260407,0.8705573405,0.8787132028,0.7629120501,0.8151875076,0.04685714286,0.1337739593,0.1294426595,0.1212867972,0.2370879499,0.1848124924,0.952972973,0.8266485871,0.8530430247,0.8603428571,0.7339052405,0.7808203577,0.05405405405,0.1084440885,0.1081049627,0.107165092,0.1100321675,0.109074884,0.07496074879,0.1066613757,0.2110128549,0.09094108139,0.1191293686,1.93755702,1.236433701,2.977568537,0.5212180638
1141,0.9534285714,0.8672404648,0.8725633056,0.8787805225,0.764745131,0.8165836902,0.04657142857,0.1327595352,0.1274366944,0.1212194775,0.235254869,0.1834163098,0.9532432432,0.8275831434,0.854827285,0.8604088867,0.7355126905,0.7820657659,0.05405405405,0.1083207888,0.1080057309,0.1071294607,0.1100803311,0.1090515068,0.07475385744,0.1066615195,0.2110128549,0.09029680569,0.1182564622,1.940117691,1.236433701,2.977568537,0.5311983565
1142,0.9531428571,0.8672599142,0.873784974,0.8780919885,0.765252444,0.8168438198,0.04685714286,0.1327400858,0.126215026,0.1219080115,0.234747556,0.1831561802,0.952972973,0.8276294118,0.8559282522,0.8597982157,0.7359696975,0.7823097974,0.05405405405,0.1082055305,0.1079129004,0.1070962759,0.110041809,0.1089949153,0.07515569961,0.1066616526,0.2110128549,0.09032627564,0.1182678229,1.934221667,1.236433701,2.977568537,0.5269237412
1143,0.954,0.8676970545,0.8740196065,0.8775593702,0.7650222981,0.8169436959,0.046,0.1323029455,0.1259803935,0.1224406298,0.2349777019,0.1830563041,0.9537837838,0.8280552885,0.8561418857,0.8593217377,0.73578746,0.7824251391,0.05405405405,0.1080978554,0.1078261142,0.1070653809,0.1099597783,0.1089132797,0.07566415762,0.106661776,0.2110128549,0.09005475245,0.1178957838,1.924285614,1.236433701,2.977568537,0.5587316783
1144,0.9525714286,0.8696195125,0.8718256383,0.8771855712,0.7628345253,0.8168842879,0.04742857143,0.1303804875,0.1281743617,0.1228144288,0.2371654747,0.1831157121,0.9524324324,0.8297981017,0.8541498832,0.858990103,0.7338176949,0.7823696692,0.05405405405,0.1079973224,0.1083450617,0.1070366275,0.1100747524,0.1089144708,0.07509352348,0.1066618903,0.2110128549,0.0887768744,0.1162032371,1.927159837,1.236433701,2.977568537,0.542596223
1145,0.9534285714,0.8697335057,0.8713780162,0.8755703177,0.7610054786,0.8159803959,0.04657142857,0.1302664943,0.1286219838,0.1244296823,0.2389945214,0.1840196041,0.9532432432,0.8299245654,0.8537612404,0.8575477117,0.7322416416,0.7816047837,0.05405405405,0.1079035084,0.1082305852,0.1070098759,0.1098821301,0.1087838154,0.07543225374,0.1066619961,0.2110128549,0.08873222061,0.1161236804,1.921397516,1.236433701,2.977568537,0.581786642
1146,0.9528571429,0.8688519331,0.8728759371,0.8766324295,0.7631838501,0.8166167292,0.04714285714,0.1311480669,0.1271240629,0.1233675705,0.2368161499,0.1833832708,0.9527027027,0.8289727116,0.8551004214,0.8585027097,0.7341685443,0.7821007026,0.05405405405,0.108416042,0.1081233347,0.1069849941,0.109953995,0.1090215771,0.07533849261,0.1066620942,0.2110128549,0.08919982767,0.1168192674,1.932124788,1.236433701,2.977568537,0.5718517567
1147,0.9525714286,0.8685271393,0.8714865316,0.8772753886,0.7625484442,0.8160713423,0.04742857143,0.1314728607,0.1285134684,0.1227246114,0.2374515558,0.1839286577,0.9524324324,0.8287156373,0.8538704467,0.8590827148,0.7336224551,0.7816423799,0.05405405405,0.10829571,0.1080229264,0.1069618579,0.1098448623,0.1089222166,0.07542993734,0.1066621851,0.2110128549,0.08946238327,0.1171365077,1.926177863,1.236433701,2.977568537,0.557335528
1148,0.952,0.8692015234,0.8712185021,0.8775596041,0.7624992892,0.8163684541,0.048,0.1307984766,0.1287814979,0.1224403959,0.2375007108,0.1836315459,0.9518918919,0.8293509109,0.8536323017,0.8593381616,0.7335915701,0.7819261844,0.05405405405,0.1081831121,0.1079289878,0.1069403505,0.1097843682,0.10885354,0.07602681584,0.1066622692,0.2110128549,0.08903607288,0.1165575331,1.9299083,1.236433701,2.977568537,0.5599702462
1149,0.9525714286,0.8698984926,0.8703399518,0.8769818955,0.7612780873,0.816269351,0.04742857143,0.1301015074,0.1296600482,0.1230181045,0.2387219127,0.183730649,0.9524324324,0.8300059841,0.8528612598,0.8588266833,0.7324910968,0.781831442,0.05405405405,0.1080778184,0.1084411919,0.106920362,0.1099589751,0.1088875021,0.07548089137,0.1066623472,0.2110128549,0.08858940758,0.1159551067,1.929035678,1.236433701,2.977568537,0.5518931727
1150,0.952,0.8712189418,0.8704366139,0.8782332677,0.7624412031,0.8175161481,0.048,0.1287810582,0.1295633861,0.1217667323,0.2375587969,0.1824838519,0.9518918919,0.8312161067,0.8529506299,0.8599459318,0.7335159797,0.7829499,0.05405405405,0.1079794147,0.1083203645,0.1069017893,0.1099640201,0.1088530685,0.07502114311,0.1066624194,0.2110128549,0.0877140205,0.114794186,1.908102603,1.236433701,2.977568537,0.5759040351
1151,0.9517142857,0.8712751722,0.8687385371,0.8775756728,0.7604627733,0.8164721497,0.04828571429,0.1287248278,0.1312614629,0.1224243272,0.2395372267,0.1835278503,0.9516216216,0.8312993667,0.8514288861,0.8593594802,0.7317841848,0.7820555294,0.05405405405,0.1078875024,0.108207139,0.1068845359,0.1097657281,0.1087177408,0.07546338903,0.1066624863,0.2110128549,0.08769473,0.114756882,1.914521187,1.236433701,2.977568537,0.5672672773
1152,0.9502857143,0.870951041,0.8680452593,0.8787832334,0.7610187976,0.816677813,0.04971428571,0.129048959,0.1319547407,0.1212167666,0.2389812024,0.183322187,0.9502702703,0.8310345872,0.8507621315,0.8604409702,0.7322227586,0.782214789,0.05405405405,0.1078016996,0.1086734755,0.1068685112,0.1100096534,0.108791048,0.07571037986,0.1066625483,0.2110128549,0.08794329846,0.115064563,1.920406983,1.236433701,2.977568537,0.5603424501
1153,0.9517142857,0.8710836933,0.8675782407,0.8796344007,0.7613958971,0.8168723009,0.04828571429,0.1289163067,0.1324217593,0.1203655993,0.2386041029,0.1831276991,0.9516216216,0.8311793255,0.8503515714,0.8612045638,0.73255908,0.7824055178,0.05405405405,0.1077216407,0.1085375289,0.1068536304,0.1099603558,0.1087328596,0.07546666629,0.1066626057,0.2110128549,0.08787319416,0.1149598542,1.910006858,1.236433701,2.977568537,0.5751760471
1154,0.9514285714,0.8694175006,0.8659830206,0.8789884693,0.7593446916,0.8150634884,0.04857142857,0.1305824994,0.1340169794,0.1210115307,0.2406553084,0.1849365116,0.9513513514,0.8295870765,0.8489196503,0.8606297938,0.7307829715,0.7807701958,0.05405405405,0.1082470101,0.1084100446,0.1068398141,0.1097602963,0.1088418484,0.07536911847,0.1066626589,0.2110128549,0.08877812443,0.1162894184,1.915802052,1.236433701,2.977568537,0.5527451829
1155,0.9511428571,0.8695279517,0.8654537389,0.8776881332,0.7577605412,0.8142092012,0.04885714286,0.1304720483,0.1345462611,0.1223118668,0.2422394588,0.1857907988,0.9510810811,0.8296915424,0.8484543134,0.8594709255,0.7294077201,0.7800393643,0.05405405405,0.1081386489,0.1082905893,0.1068269883,0.1095894515,0.1087186736,0.07571241114,0.1066627082,0.2110128549,0.08877414985,0.1162391332,1.915678489,1.236433701,2.977568537,0.5760094511
1156,0.9502857143,0.8693677267,0.864921463,0.8793202756,0.7587121107,0.8145688471,0.04971428571,0.1306322733,0.135078537,0.1206797244,0.2412878893,0.1854311529,0.9502702703,0.8295832471,0.847978253,0.8609296709,0.730242877,0.7803722571,0.05405405405,0.1080372089,0.1081787401,0.1068150838,0.1095909585,0.1086761663,0.07670726231,0.1066627538,0.2110128549,0.0889069984,0.1163981484,1.923971363,1.236433701,2.977568537,0.5664004151
1157,0.9511428571,0.8675572579,0.8664393693,0.8793785606,0.7601091956,0.8143230305,0.04885714286,0.1324427421,0.1335606307,0.1206214394,0.2398908044,0.1856769695,0.9510810811,0.8278608649,0.8493333943,0.8609816919,0.7314704894,0.780109798,0.05405405405,0.1085423435,0.1080740856,0.1068040358,0.1096155736,0.1088714498,0.07735692986,0.1066627961,0.2110128549,0.08992675393,0.1178679634,1.912198187,1.236433701,2.977568537,0.5562058476
1158,0.9497142857,0.8681569669,0.8675210812,0.8796991596,0.7613282251,0.8152442668,0.05028571429,0.1318430331,0.1324789188,0.1203008404,0.2386717749,0.1847557332,0.9497297297,0.8284321008,0.85028924,0.8612684787,0.7325456499,0.7809376003,0.05405405405,0.1084148597,0.1079762274,0.106793784,0.1096343246,0.108836313,0.07711297891,0.1066628353,0.2110128549,0.08955789309,0.1173604694,1.906343051,1.236433701,2.977568537,0.5424678864
1159,0.9508571429,0.8664820086,0.8669697343,0.8779441894,0.7592708613,0.8133190517,0.04914285714,0.1335179914,0.1330302657,0.1220558106,0.2407291387,0.1866809483,0.9508108108,0.8267056069,0.8498030636,0.8597018658,0.730762778,0.779165922,0.05405405405,0.1094317893,0.1078847806,0.1067842723,0.1094500558,0.1091209602,0.07678260362,0.1066628716,0.2110128549,0.09029215339,0.1185784985,1.900880248,1.236433701,2.977568537,0.557933922
1160,0.9505714286,0.8666842475,0.8661552004,0.8764932569,0.7573592282,0.8126270585,0.04942857143,0.1333157525,0.1338447996,0.1235067431,0.2426407718,0.1873729415,0.9505405405,0.826927179,0.8490825597,0.8584105783,0.7290612059,0.7785489012,0.05405405405,0.1092469834,0.107799375,0.1073754814,0.1095798218,0.1091199653,0.07677812233,0.1066629052,0.2110128549,0.09022884456,0.1184493293,1.898378952,1.236433701,2.977568537,0.5615131331
1161,0.948,0.86588434,0.8656556533,0.8760247589,0.7564766356,0.8116981634,0.052,0.13411566,0.1343443467,0.1239752411,0.2435233644,0.1883018366,0.9481081081,0.8262516828,0.8486399631,0.8580009762,0.7282983629,0.7777540326,0.05405405405,0.1090733648,0.1077196549,0.1073285362,0.1094623952,0.1090018999,0.07683019658,0.1066629363,0.2110128549,0.09084573453,0.1192116348,1.898413959,1.236433701,2.977568537,0.5237463172
1162,0.9474285714,0.8668178335,0.8658842337,0.8761214953,0.756782032,0.8121938751,0.05257142857,0.1331821665,0.1341157663,0.1238785047,0.243217968,0.1878061249,0.9475675676,0.827100787,0.8488460792,0.8580781203,0.7285624504,0.7782090471,0.05405405405,0.1089104022,0.10764528,0.1072843587,0.1094259665,0.1089246483,0.07625447883,0.1066629652,0.2110128549,0.09030494554,0.118444012,1.892024998,1.236433701,2.977568537,0.571580785
1163,0.9482857143,0.8672771965,0.866967484,0.8757463257,0.7574514944,0.8127295678,0.05171428571,0.1327228035,0.133032516,0.1242536743,0.2425485056,0.1872704322,0.9483783784,0.8275476394,0.8498119234,0.8577447649,0.7291449737,0.7786948863,0.05405405405,0.1087575709,0.1075759252,0.1072428266,0.1094123006,0.1088649246,0.07708321174,0.1066629919,0.2110128549,0.09004938949,0.1180735752,1.908139968,1.236433701,2.977568537,0.5775949899
1164,0.948,0.8675726964,0.8662433257,0.8768903859,0.7578667953,0.8133342522,0.052,0.1324273036,0.1337566743,0.1231096141,0.2421332047,0.1866657478,0.9481081081,0.8278480994,0.849172295,0.8587727182,0.7294742803,0.7792041911,0.05405405405,0.1086143555,0.1081113138,0.1072038179,0.109687461,0.1089453937,0.077379887,0.1066630167,0.2110128549,0.08989907913,0.1178447229,1.909654993,1.236433701,2.977568537,0.5710189954
1165,0.9477142857,0.8670840798,0.8666911019,0.878529308,0.759607327,0.8139654296,0.05228571429,0.1329159202,0.1333088981,0.121470692,0.240392673,0.1860345704,0.9478378378,0.827445378,0.849576859,0.8602410408,0.7310154064,0.7797733793,0.05405405405,0.1084802523,0.1080123256,0.1071672117,0.109733811,0.1089233193,0.07814604306,0.1066630396,0.2110128549,0.0902824457,0.1183144959,1.923865878,1.236433701,2.977568537,0.5658668611
1166,0.948,0.8658878625,0.8673630315,0.8795863363,0.7612005295,0.8141170728,0.052,0.1341121375,0.1326369685,0.1204136637,0.2387994705,0.1858829272,0.9481081081,0.8262759866,0.8501802503,0.8611775888,0.732407494,0.7798610708,0.05405405405,0.1089548037,0.1079196482,0.1071328885,0.1097649779,0.109117001,0.07776993374,0.1066630609,0.2110128549,0.09089854586,0.1192466116,1.912849734,1.236433701,2.977568537,0.5569119565
1167,0.9488571429,0.8663454475,0.8680298295,0.8782479177,0.7606350351,0.8142317022,0.05114285714,0.1336545525,0.1319701705,0.1217520823,0.2393649649,0.1857682978,0.9489189189,0.8267304339,0.8507791642,0.8599908004,0.7318776078,0.7799528618,0.05405405405,0.1087987075,0.1078329368,0.1077007649,0.1099807897,0.1091603109,0.07785187052,0.1066630805,0.2110128549,0.0906330131,0.1188702123,1.921096399,1.236433701,2.977568537,0.5458411956
1168,0.95,0.8659207371,0.8669426447,0.8782114473,0.7597072059,0.8137190248,0.05,0.1340792629,0.1330573553,0.1217885527,0.2402927941,0.1862809752,0.95,0.8263873075,0.8497996302,0.8599467473,0.7310290624,0.7794830925,0.05405405405,0.1086524714,0.1077518585,0.1082319334,0.1101388825,0.1091806166,0.07679244943,0.1066630988,0.2110128549,0.09097788408,0.1192864568,1.91725697,1.236433701,2.977568537,0.5547164174
1169,0.9491428571,0.8647681089,0.8666901637,0.8766014215,0.7580142476,0.8122076258,0.05085714286,0.1352318911,0.1333098363,0.1233985785,0.2419857524,0.1877923742,0.9491891892,0.8253763192,0.8495748464,0.8585018482,0.7295769696,0.7781765196,0.05405405405,0.1085155723,0.1076760923,0.1081284238,0.1099397709,0.109040055,0.07759895759,0.1066631157,0.2110128549,0.09184001736,0.1203658947,1.917311667,1.236433701,2.977568537,0.5506899353
1170,0.95,0.8648454786,0.8678490418,0.8775337946,0.7598217388,0.8131642786,0.05,0.1351545214,0.1321509582,0.1224662054,0.2401782612,0.1868357214,0.95,0.8254821091,0.8506197919,0.8593279513,0.7311798115,0.7790370961,0.05405405405,0.1083875021,0.1076053301,0.1080310162,0.109966846,0.1090120327,0.07748146301,0.1066631313,0.2110128549,0.09182759476,0.1203241398,1.923501449,1.236433701,2.977568537,0.5416620308
1171,0.95,0.8675476065,0.8682845505,0.87621059,0.7590625032,0.8142656011,0.05,0.1324523935,0.1317154495,0.12378941,0.2409374968,0.1857343989,0.95,0.8279053583,0.8510074516,0.8581844449,0.7304774654,0.7800000205,0.05405405405,0.1082677689,0.1075392763,0.1085394774,0.1101653768,0.1090570325,0.07669272937,0.1066631458,0.2110128549,0.09005466623,0.1179607573,1.917374675,1.236433701,2.977568537,0.5309281501
1172,0.95,0.8669372905,0.8682804327,0.8749003465,0.757905796,0.8132502972,0.05,0.1330627095,0.1317195673,0.1250996535,0.242094204,0.1867497028,0.95,0.827374859,0.8510113075,0.8570208301,0.7294788126,0.7791273838,0.05405405405,0.1081558982,0.1074776485,0.1084147138,0.1099969996,0.1089343977,0.07682370933,0.1066631593,0.2110128549,0.09053371513,0.118547192,1.935320864,1.236433701,2.977568537,0.5568833429
1173,0.9494285714,0.8656183085,0.8688427179,0.874028554,0.757642401,0.8123319443,0.05057142857,0.1343816915,0.1311572821,0.125971446,0.242357599,0.1876680557,0.9494594595,0.8262147336,0.8515196529,0.8562249003,0.7292574921,0.7783324647,0.05405405405,0.1080514333,0.1074201771,0.1082974274,0.1098926331,0.1088438025,0.07775590393,0.1066631717,0.2110128549,0.0914868913,0.1197595497,1.936951564,1.236433701,2.977568537,0.557831279
1174,0.9488571429,0.8661334595,0.8696474478,0.8751201797,0.7593214022,0.8133544249,0.05114285714,0.1338665405,0.1303525522,0.1248798203,0.2406785978,0.1866455751,0.9489189189,0.826688224,0.852234962,0.857177779,0.7307267697,0.7792431758,0.05405405405,0.1079539364,0.1073666056,0.1081872758,0.1099107689,0.1088122826,0.07854268339,0.1066631832,0.2110128549,0.09118772191,0.1193348079,1.950643281,1.236433701,2.977568537,0.5627575652
1175,0.9497142857,0.8644840064,0.8685630501,0.8747749981,0.7580962983,0.8118617902,0.05028571429,0.1355159936,0.1314369499,0.1252250019,0.2419037017,0.1881382098,0.9497297297,0.8252460984,0.8512731109,0.8568720084,0.7296646596,0.7779429037,0.05405405405,0.1078629885,0.1073166901,0.1080839183,0.1097472846,0.1086984779,0.07833578916,0.1066631939,0.2110128549,0.09233702963,0.1208224074,1.957549229,1.236433701,2.977568537,0.541331638
1176,0.9488571429,0.8641520715,0.8684465356,0.8737151294,0.7570294408,0.8110741977,0.05114285714,0.1358479285,0.1315534644,0.1262848706,0.2429705592,0.1889258023,0.9489189189,0.8248836565,0.8511702214,0.8559287085,0.7287472034,0.7772482947,0.05405405405,0.1082221886,0.1072701991,0.1079870183,0.1096080509,0.1087398998,0.07854838865,0.1066632038,0.2110128549,0.09239727302,0.1210052492,1.945512736,1.236433701,2.977568537,0.5772028153
1177,0.9497142857,0.8624856155,0.869253991,0.8733949536,0.7574406702,0.8105450542,0.05028571429,0.1375143845,0.130746009,0.1266050464,0.2425593298,0.1894549458,0.9497297297,0.8233389184,0.8519011491,0.8556424334,0.7291076142,0.7767381775,0.05405405405,0.1087155526,0.1072269137,0.1078962449,0.1095743424,0.1089145259,0.07891617244,0.106663213,0.2110128549,0.09325517285,0.1223033053,1.931270155,1.236433701,2.977568537,0.5982603617
1178,0.9482857143,0.8647529844,0.8693536875,0.8727240885,0.7569516495,0.8113059005,0.05171428571,0.1352470156,0.1306463125,0.1272759115,0.2430483505,0.1886940995,0.9483783784,0.8253651734,0.8519908172,0.855048857,0.7286884048,0.7774389998,0.05405405405,0.108576936,0.1071866265,0.1078112745,0.1094778934,0.1088180567,0.07889977389,0.1066632215,0.2110128549,0.09180519827,0.1203463586,1.934566803,1.236433701,2.977568537,0.5847991943
1179,0.9488571429,0.8643863624,0.8688813882,0.8721720461,0.7560382384,0.8106437492,0.05114285714,0.1356136376,0.1311186118,0.1278279539,0.2439617616,0.1893562508,0.9489189189,0.8250635254,0.851566681,0.8545538279,0.7278922651,0.7768678223,0.05405405405,0.1084469329,0.107149142,0.1077317921,0.1093595193,0.1087179426,0.07904823666,0.1066632293,0.2110128549,0.09211342221,0.1207130081,1.920650272,1.236433701,2.977568537,0.6074788516
1180,0.9482857143,0.8629180172,0.8676590709,0.8730270439,0.7556672501,0.8097475635,0.05171428571,0.1370819828,0.1323409291,0.1269729561,0.2443327499,0.1902524365,0.9483783784,0.8237961275,0.8504817332,0.8553125823,0.7275796252,0.7760905113,0.05405405405,0.1083251028,0.1071142756,0.1076574924,0.1092800228,0.1086381738,0.07958317788,0.1066632366,0.2110128549,0.09314174279,0.1220413211,1.933571336,1.236433701,2.977568537,0.6044003124
1181,0.9482857143,0.861929207,0.8672142156,0.8734344755,0.7557279813,0.8092330776,0.05171428571,0.138070793,0.1327857844,0.1265655245,0.2442720187,0.1907669224,0.9483783784,0.8229475022,0.8500887606,0.8556663749,0.7276369793,0.7756513218,0.05405405405,0.1082110158,0.1070818535,0.1075880803,0.1092219032,0.108563176,0.08020817112,0.1066632434,0.2110128549,0.09385088467,0.1229469899,1.916965364,1.236433701,2.977568537,0.6246035592
1182,0.948,0.8611060392,0.8662381772,0.8730452289,0.7544717667,0.8081779483,0.052,0.1388939608,0.1337618228,0.1269547711,0.2455282333,0.1918220517,0.9481081081,0.8220988667,0.849221585,0.8553107436,0.7265465541,0.7746816031,0.05405405405,0.1087042873,0.1070517124,0.1075232719,0.1091004014,0.1086906276,0.07984482356,0.1066632496,0.2110128549,0.09421678114,0.1235489897,1.917757353,1.236433701,2.977568537,0.622791407
1183,0.948,0.8616801218,0.8669843242,0.8717575375,0.7539299545,0.8081760488,0.052,0.1383198782,0.1330156758,0.1282424625,0.2460700455,0.1918239512,0.9481081081,0.8226281315,0.8498884514,0.8541569408,0.7260892755,0.7747001929,0.05405405405,0.1085656862,0.1070236986,0.1074627945,0.1090240309,0.1086080564,0.0796240756,0.1066632554,0.2110128549,0.09390193224,0.1230890254,1.91179837,1.236433701,2.977568537,0.5711698461
1184,0.9477142857,0.8613375069,0.8672264527,0.8711974271,0.7536575505,0.8078461447,0.05228571429,0.1386624931,0.1327735473,0.1288025729,0.2463424495,0.1921538553,0.9478378378,0.8223398985,0.8501090074,0.8536621493,0.7258591993,0.7744183709,0.05405405405,0.1084357892,0.1069976679,0.1074063874,0.1089628057,0.10853756,0.08077143967,0.1066632608,0.2110128549,0.09420587629,0.1234422069,1.90640608,1.236433701,2.977568537,0.5804256653
1185,0.9468571429,0.8603840039,0.8683470041,0.8708818708,0.7544541427,0.8076941778,0.05314285714,0.1396159961,0.1316529959,0.1291181292,0.2455458573,0.1923058222,0.947027027,0.8215038633,0.8511098323,0.8533857113,0.7265612034,0.7742904247,0.05405405405,0.1083141403,0.106973485,0.1073538014,0.1089665511,0.1084933741,0.08072553634,0.1066632658,0.2110128549,0.09492486501,0.1243390666,1.909921737,1.236433701,2.977568537,0.5756151351
1186,0.9462857143,0.8578883869,0.8687631164,0.869954663,0.7539233029,0.8063205052,0.05371428571,0.1421116131,0.1312368836,0.130045337,0.2460766971,0.1936794948,0.9464864865,0.819196288,0.8514816686,0.8525568479,0.7261142653,0.7730305273,0.05405405405,0.108800329,0.1069510234,0.1073047993,0.1089013803,0.1086567807,0.08112904274,0.1066632704,0.2110128549,0.09638757316,0.1264035475,1.909223633,1.236433701,2.977568537,0.5472135965
